timestamp,event_type,user_id,ip_address,file_path,process_name,login_attempts,session_duration,data_transferred,hour_of_day,is_anomaly
2025-10-10 09:53:36.459856,PROCESS_START,user_87,192.168.1.255,,python,0,0,0,8,0
2025-10-10 09:57:36.459856,LOGOUT,user_19,192.168.1.235,,mysql,0,2542,0,8,0
2025-10-10 09:57:36.459856,NETWORK_CONNECTION,user_75,192.168.1.168,,apache2,0,0,667431,14,0
2025-10-10 10:07:36.459856,PROCESS_START,user_44,192.168.1.48,,firefox,0,0,0,13,0
2025-10-10 10:08:36.459856,LOGOUT,user_30,192.168.1.152,,bash,0,413,0,17,0
2025-10-10 10:10:36.459856,PROCESS_START,user_83,192.168.1.73,,chrome,0,0,0,18,0
2025-10-10 10:15:36.459856,REGISTRY_CHANGE,user_70,192.168.1.130,,bash,0,0,0,14,0
2025-10-10 10:18:36.459856,NETWORK_CONNECTION,user_26,192.168.1.103,,mysql,0,0,156830,9,0
2025-10-10 10:40:36.459856,NETWORK_CONNECTION,user_36,192.168.1.187,,firefox,0,0,140503,18,0
2025-10-10 10:41:36.459856,REGISTRY_CHANGE,user_94,192.168.1.248,,chrome,0,0,0,11,0
2025-10-10 10:45:36.459856,REGISTRY_CHANGE,user_70,192.168.1.253,,mysql,0,0,0,17,0
2025-10-10 10:56:36.459856,LOGIN,user_14,192.168.1.23,,ssh,4,3081,0,17,0
2025-10-10 11:00:36.459856,PROCESS_START,user_89,192.168.1.237,,bash,0,0,0,9,0
2025-10-10 11:01:36.459856,LOGOUT,user_83,192.168.1.94,,chrome,0,836,0,10,0
2025-10-10 11:02:36.459856,LOGOUT,user_46,192.168.1.227,,mysql,0,1015,0,8,0
2025-10-10 11:10:36.459856,FILE_ACCESS,user_31,192.168.1.79,/var/log/,chrome,0,0,0,10,0
2025-10-10 11:10:36.459856,FILE_ACCESS,user_75,192.168.1.165,/root/.ssh/,chrome,0,0,0,12,1
2025-10-10 11:23:36.459856,LOGOUT,user_97,192.168.1.179,,bash,0,1471,0,13,0
2025-10-10 11:25:36.459856,PROCESS_START,user_38,192.168.1.209,,ssh,0,0,0,17,0
2025-10-10 11:27:36.459856,FILE_ACCESS,user_80,192.168.1.102,/etc/,ssh,0,0,0,13,0
2025-10-10 11:28:36.459856,LOGIN,user_48,192.168.1.151,,ssh,3,28,0,12,0
2025-10-10 11:29:36.459856,LOGIN,user_61,192.168.1.234,,mysql,5,1505,0,3,1
2025-10-10 11:29:36.459856,NETWORK_CONNECTION,user_25,192.168.1.155,,python,0,0,973814,17,0
2025-10-10 11:34:36.459856,FILE_ACCESS,user_43,192.168.1.179,/tmp/,python,0,0,0,14,0
2025-10-10 11:37:36.459856,LOGOUT,user_51,192.168.1.255,,python,0,54,0,17,0
2025-10-10 11:39:36.459856,REGISTRY_CHANGE,user_69,192.168.1.41,,python,0,0,0,14,0
2025-10-10 11:39:36.459856,REGISTRY_CHANGE,user_40,192.168.1.75,,chrome,0,0,0,12,0
2025-10-10 11:39:36.459856,REGISTRY_CHANGE,user_70,192.168.1.204,,apache2,0,0,0,16,0
2025-10-10 11:41:36.459856,REGISTRY_CHANGE,user_90,192.168.1.138,,mysql,0,0,0,11,0
2025-10-10 11:45:36.459856,REGISTRY_CHANGE,user_79,192.168.1.97,,ssh,0,0,0,8,0
2025-10-10 11:45:36.459856,NETWORK_CONNECTION,user_64,192.168.1.21,,ssh,0,0,362277,8,0
2025-10-10 11:55:36.459856,FILE_ACCESS,user_15,192.168.1.25,/etc/,ssh,0,0,0,13,0
2025-10-10 12:02:36.459856,REGISTRY_CHANGE,user_68,192.168.1.36,,ssh,0,0,0,8,0
2025-10-10 12:02:36.459856,FILE_ACCESS,user_41,192.168.1.38,/home/user/documents/,apache2,0,0,0,9,0
2025-10-10 12:02:36.459856,LOGOUT,user_44,192.168.1.243,,mysql,0,3160,0,14,0
2025-10-10 12:13:36.459856,FILE_ACCESS,user_6,192.168.1.212,/home/user/documents/,firefox,0,0,0,12,0
2025-10-10 12:13:36.459856,LOGOUT,user_90,192.168.1.67,,bash,0,2996,0,13,0
2025-10-10 12:16:36.459856,REGISTRY_CHANGE,user_67,192.168.1.82,,firefox,0,0,0,16,0
2025-10-10 12:17:36.459856,REGISTRY_CHANGE,user_35,192.168.1.64,,python,0,0,0,17,0
2025-10-10 12:21:36.459856,LOGOUT,user_82,192.168.1.70,,ssh,0,424,0,9,0
2025-10-10 12:24:36.459856,LOGIN,user_19,192.168.1.62,,mysql,2,1652,0,17,0
2025-10-10 12:31:36.459856,LOGOUT,user_16,192.168.1.6,,python,0,653,0,12,0
2025-10-10 12:34:36.459856,LOGIN,user_81,192.168.1.149,,chrome,2,970,0,5,1
2025-10-10 12:35:36.459856,REGISTRY_CHANGE,user_32,192.168.1.98,,ssh,0,0,0,13,0
2025-10-10 12:37:36.459856,LOGIN,user_24,192.168.1.24,,apache2,3,346,0,13,0
2025-10-10 12:40:36.459856,LOGIN,user_8,192.168.1.69,,chrome,1,406,0,8,0
2025-10-10 12:52:36.459856,FILE_ACCESS,user_69,192.168.1.226,/etc/,python,0,0,0,14,0
2025-10-10 12:54:36.459856,PROCESS_START,user_68,192.168.1.206,,chrome,0,0,0,18,0
2025-10-10 13:01:36.459856,REGISTRY_CHANGE,user_63,192.168.1.63,,python,0,0,0,11,0
2025-10-10 13:01:36.459856,LOGOUT,user_85,192.168.1.247,,python,0,260,0,17,0
2025-10-10 13:01:36.459856,REGISTRY_CHANGE,user_100,192.168.1.37,,firefox,0,0,0,15,0
2025-10-10 13:08:36.459856,REGISTRY_CHANGE,user_40,192.168.1.185,,apache2,0,0,0,17,0
2025-10-10 13:12:36.459856,PROCESS_START,user_87,192.168.1.90,,bash,0,0,0,17,0
2025-10-10 13:19:36.459856,REGISTRY_CHANGE,user_52,192.168.1.206,,apache2,0,0,0,10,0
2025-10-10 13:25:36.459856,PROCESS_START,user_21,192.168.1.231,,ssh,0,0,0,10,0
2025-10-10 13:26:36.459856,LOGOUT,user_97,192.168.1.109,,bash,0,3219,0,2,1
2025-10-10 13:26:36.459856,LOGOUT,user_98,192.168.1.143,,bash,0,1676,0,10,0
2025-10-10 13:26:36.459856,FILE_ACCESS,user_23,192.168.1.137,/usr/bin/,chrome,0,0,0,15,0
2025-10-10 13:29:36.459856,LOGOUT,user_85,192.168.1.231,,mysql,0,1403,0,9,0
2025-10-10 13:31:36.459856,NETWORK_CONNECTION,user_83,192.168.1.163,,python,0,0,111113,13,0
2025-10-10 13:37:36.459856,PROCESS_START,user_76,192.168.1.119,,chrome,0,0,0,8,0
2025-10-10 13:57:36.459856,REGISTRY_CHANGE,user_79,192.168.1.37,,firefox,0,0,0,12,0
2025-10-10 13:59:36.459856,LOGIN,user_56,192.168.1.20,,python,2,397,0,18,0
2025-10-10 14:03:36.459856,LOGOUT,user_44,192.168.1.134,,python,0,1621,0,18,0
2025-10-10 14:06:36.459856,REGISTRY_CHANGE,user_46,192.168.1.100,,ssh,0,0,0,5,1
2025-10-10 14:12:36.459856,NETWORK_CONNECTION,user_19,192.168.1.41,,chrome,0,0,255069,13,0
2025-10-10 14:15:36.459856,NETWORK_CONNECTION,user_7,192.168.1.141,,firefox,0,0,491643,15,0
2025-10-10 14:17:36.459856,NETWORK_CONNECTION,user_24,192.168.1.48,,chrome,0,0,324870,12,0
2025-10-10 14:18:36.459856,PROCESS_START,user_34,192.168.1.144,,bash,0,0,0,14,0
2025-10-10 14:22:36.459856,NETWORK_CONNECTION,user_53,192.168.1.236,,ssh,0,0,291777,8,0
2025-10-10 14:22:36.459856,REGISTRY_CHANGE,user_14,192.168.1.31,,bash,0,0,0,13,0
2025-10-10 14:26:36.459856,LOGIN,user_41,192.168.1.95,,chrome,2,2637,0,10,0
2025-10-10 14:28:36.459856,REGISTRY_CHANGE,user_95,192.168.1.248,,python,0,0,0,11,0
2025-10-10 14:37:36.459856,LOGIN,user_42,192.168.1.170,,firefox,4,692,0,15,0
2025-10-10 14:37:36.459856,NETWORK_CONNECTION,user_41,192.168.1.4,,mysql,0,0,819844,18,0
2025-10-10 14:41:36.459856,LOGOUT,user_80,192.168.1.140,,chrome,0,1027,0,13,0
2025-10-10 14:50:36.459856,FILE_ACCESS,user_100,192.168.1.144,/usr/bin/,firefox,0,0,0,14,0
2025-10-10 14:51:36.459856,LOGOUT,user_33,192.168.1.51,,apache2,0,3175,0,10,0
2025-10-10 14:55:36.459856,LOGIN,user_71,192.168.1.152,,ssh,4,527,0,13,0
2025-10-10 14:57:36.459856,FILE_ACCESS,user_86,192.168.1.199,/etc/,firefox,0,0,0,18,0
2025-10-10 14:58:36.459856,PROCESS_START,user_36,192.168.1.184,,bash,0,0,0,18,0
2025-10-10 15:18:36.459856,NETWORK_CONNECTION,user_82,192.168.1.210,,mysql,0,0,582777,4,1
2025-10-10 15:18:36.459856,REGISTRY_CHANGE,user_67,192.168.1.163,,bash,0,0,0,12,0
2025-10-10 15:20:36.459856,LOGOUT,user_97,192.168.1.29,,firefox,0,2215,0,16,0
2025-10-10 15:22:36.459856,NETWORK_CONNECTION,user_1,192.168.1.41,,python,0,0,785853,10,0
2025-10-10 15:24:36.459856,LOGIN,user_96,192.168.1.171,,firefox,4,738,0,13,0
2025-10-10 15:30:36.459856,PROCESS_START,user_22,192.168.1.204,,python,0,0,0,17,0
2025-10-10 15:36:36.459856,REGISTRY_CHANGE,user_50,192.168.1.37,,python,0,0,0,17,0
2025-10-10 15:38:36.459856,FILE_ACCESS,user_58,192.168.1.171,/usr/bin/,apache2,0,0,0,14,0
2025-10-10 15:39:36.459856,LOGIN,user_93,192.168.1.150,,mysql,3,1029,0,13,0
2025-10-10 15:41:36.459856,PROCESS_START,user_80,192.168.1.159,,bash,0,0,0,13,0
2025-10-10 15:43:36.459856,NETWORK_CONNECTION,user_4,192.168.1.214,,ssh,0,0,314592,14,0
2025-10-10 15:52:36.459856,NETWORK_CONNECTION,user_2,192.168.1.250,,firefox,0,0,689742,18,0
2025-10-10 15:54:36.459856,NETWORK_CONNECTION,user_28,192.168.1.247,,firefox,0,0,957490,12,0
2025-10-10 15:59:36.459856,PROCESS_START,user_9,192.168.1.184,,bash,0,0,0,15,0
2025-10-10 16:01:36.459856,FILE_ACCESS,user_93,192.168.1.229,/tmp/,mysql,0,0,0,17,0
2025-10-10 16:06:36.459856,LOGOUT,user_19,192.168.1.96,,firefox,0,1474,0,11,0
2025-10-10 16:14:36.459856,LOGIN,user_21,192.168.1.94,,apache2,2,135,0,12,0
2025-10-10 16:19:36.459856,REGISTRY_CHANGE,user_7,192.168.1.238,,ssh,0,0,0,15,0
2025-10-10 16:19:36.459856,REGISTRY_CHANGE,user_62,192.168.1.76,,chrome,0,0,0,18,0
2025-10-10 16:30:36.459856,FILE_ACCESS,user_71,192.168.1.46,/root/.ssh/,apache2,0,0,0,12,1
2025-10-10 16:36:36.459856,LOGIN,user_86,192.168.1.116,,firefox,4,1402,0,14,0
2025-10-10 16:46:36.459856,NETWORK_CONNECTION,user_80,192.168.1.97,,bash,0,0,170196,8,0
2025-10-10 16:48:36.459856,NETWORK_CONNECTION,user_99,192.168.1.212,,apache2,0,0,348770,11,0
2025-10-10 16:52:36.459856,LOGIN,user_44,192.168.1.69,,firefox,4,89,0,8,0
2025-10-10 16:53:36.459856,LOGIN,user_40,192.168.1.17,,firefox,1,3092,0,15,0
2025-10-10 16:59:36.459856,PROCESS_START,user_22,192.168.1.119,,apache2,0,0,0,16,0
2025-10-10 17:01:36.459856,LOGIN,user_95,192.168.1.131,,ssh,3,1059,0,17,0
2025-10-10 17:02:36.459856,LOGIN,user_24,192.168.1.186,,bash,5,1409,0,8,0
2025-10-10 17:04:36.459856,PROCESS_START,user_90,192.168.1.119,,mysql,0,0,0,13,0
2025-10-10 17:12:36.459856,PROCESS_START,user_10,192.168.1.173,,mysql,0,0,0,11,0
2025-10-10 17:23:36.459856,REGISTRY_CHANGE,user_43,192.168.1.179,,apache2,0,0,0,8,0
2025-10-10 17:24:36.459856,FILE_ACCESS,user_89,192.168.1.186,/home/user/documents/,apache2,0,0,0,10,0
2025-10-10 17:28:36.459856,REGISTRY_CHANGE,user_42,192.168.1.75,,chrome,0,0,0,14,0
2025-10-10 17:30:36.459856,FILE_ACCESS,user_61,192.168.1.201,/var/log/,python,0,0,0,11,0
2025-10-10 17:34:36.459856,LOGIN,user_56,192.168.1.251,,python,2,2586,0,13,0
2025-10-10 17:41:36.459856,REGISTRY_CHANGE,user_26,192.168.1.162,,mysql,0,0,0,11,0
2025-10-10 17:41:36.459856,LOGIN,user_9,192.168.1.122,,bash,5,1218,0,15,0
2025-10-10 17:48:36.459856,REGISTRY_CHANGE,user_74,192.168.1.92,,ssh,0,0,0,18,0
2025-10-10 17:57:36.459856,NETWORK_CONNECTION,user_43,192.168.1.89,,python,0,0,419148,17,0
2025-10-10 17:58:36.459856,NETWORK_CONNECTION,user_35,192.168.1.199,,mysql,0,0,993217,8,0
2025-10-10 18:09:36.459856,PROCESS_START,user_16,192.168.1.15,,apache2,0,0,0,11,0
2025-10-10 18:10:36.459856,NETWORK_CONNECTION,user_13,192.168.1.57,,bash,0,0,648206,8,0
2025-10-10 18:10:36.459856,NETWORK_CONNECTION,user_60,192.168.1.192,,firefox,0,0,495954,16,0
2025-10-10 18:11:36.459856,REGISTRY_CHANGE,user_18,192.168.1.49,,bash,0,0,0,10,0
2025-10-10 18:13:36.459856,LOGIN,user_46,192.168.1.177,,ssh,3,395,0,13,0
2025-10-10 18:14:36.459856,LOGIN,user_25,192.168.1.146,,mysql,2,1358,0,13,0
2025-10-10 18:21:36.459856,REGISTRY_CHANGE,user_75,192.168.1.19,,ssh,0,0,0,17,0
2025-10-10 18:23:36.459856,LOGIN,user_24,192.168.1.205,,mysql,3,1916,0,8,0
2025-10-10 18:25:36.459856,PROCESS_START,user_100,192.168.1.84,,firefox,0,0,0,14,0
2025-10-10 18:30:36.459856,FILE_ACCESS,user_7,192.168.1.213,/root/.ssh/,ssh,0,0,0,13,1
2025-10-10 18:32:36.459856,LOGOUT,user_42,192.168.1.88,,apache2,0,1786,0,15,0
2025-10-10 18:36:36.459856,LOGOUT,user_26,192.168.1.149,,chrome,0,1911,0,8,0
2025-10-10 18:37:36.459856,NETWORK_CONNECTION,user_92,192.168.1.67,,bash,0,0,762986,9,0
2025-10-10 18:38:36.459856,NETWORK_CONNECTION,user_26,192.168.1.156,,apache2,0,0,375408,12,0
2025-10-10 18:42:36.459856,PROCESS_START,user_1,192.168.1.132,,mysql,0,0,0,10,0
2025-10-10 18:43:36.459856,PROCESS_START,user_95,192.168.1.210,,apache2,0,0,0,9,0
2025-10-10 18:45:36.459856,NETWORK_CONNECTION,user_51,192.168.1.92,,mysql,0,0,356425,17,0
2025-10-10 18:51:36.459856,PROCESS_START,user_30,192.168.1.34,,ssh,0,0,0,18,0
2025-10-10 18:58:36.459856,LOGIN,user_39,192.168.1.171,,chrome,4,636,0,10,0
2025-10-10 18:59:36.459856,LOGOUT,user_55,192.168.1.167,,python,0,2322,0,12,0
2025-10-10 19:01:36.459856,FILE_ACCESS,user_68,192.168.1.251,/etc/,firefox,0,0,0,9,0
2025-10-10 19:06:36.459856,FILE_ACCESS,user_47,192.168.1.246,/var/log/,firefox,0,0,0,14,0
2025-10-10 19:10:36.459856,FILE_ACCESS,user_50,192.168.1.141,/home/user/documents/,chrome,0,0,0,15,0
2025-10-10 19:11:36.459856,FILE_ACCESS,user_42,192.168.1.64,/home/user/documents/,apache2,0,0,0,13,0
2025-10-10 19:13:36.459856,FILE_ACCESS,user_31,192.168.1.118,/var/log/,apache2,0,0,0,10,0
2025-10-10 19:27:36.459856,REGISTRY_CHANGE,user_43,192.168.1.95,,python,0,0,0,10,0
2025-10-10 19:35:36.459856,LOGIN,user_64,192.168.1.162,,ssh,2,418,0,8,0
2025-10-10 19:47:36.459856,LOGOUT,user_46,192.168.1.252,,apache2,0,1679,0,11,0
2025-10-10 19:56:36.459856,PROCESS_START,user_69,192.168.1.69,,apache2,0,0,0,9,0
2025-10-10 19:59:36.459856,FILE_ACCESS,user_91,192.168.1.204,/var/log/,python,0,0,0,8,0
2025-10-10 20:09:36.459856,REGISTRY_CHANGE,user_26,192.168.1.40,,chrome,0,0,0,13,0
2025-10-10 20:11:36.459856,PROCESS_START,user_15,192.168.1.166,,bash,0,0,0,14,0
2025-10-10 20:18:36.459856,NETWORK_CONNECTION,user_19,192.168.1.235,,chrome,0,0,425947,12,0
2025-10-10 20:19:36.459856,LOGOUT,user_5,192.168.1.15,,mysql,0,2515,0,11,0
2025-10-10 20:23:36.459856,NETWORK_CONNECTION,user_56,192.168.1.29,,apache2,0,0,165303,12,0
2025-10-10 20:30:36.459856,FILE_ACCESS,user_82,192.168.1.6,/etc/,bash,0,0,0,11,0
2025-10-10 20:32:36.459856,FILE_ACCESS,user_69,192.168.1.87,/usr/bin/,ssh,0,0,0,12,0
2025-10-10 20:32:36.459856,LOGOUT,user_57,192.168.1.104,,apache2,0,3165,0,15,0
2025-10-10 20:34:36.459856,REGISTRY_CHANGE,user_33,192.168.1.112,,python,0,0,0,8,0
2025-10-10 20:38:36.459856,NETWORK_CONNECTION,user_5,192.168.1.220,,mysql,0,0,320115,11,0
2025-10-10 20:38:36.459856,PROCESS_START,user_4,192.168.1.238,,python,0,0,0,18,0
2025-10-10 20:39:36.459856,REGISTRY_CHANGE,user_3,192.168.1.13,,python,0,0,0,14,0
2025-10-10 20:46:36.459856,FILE_ACCESS,user_72,192.168.1.95,/usr/bin/,apache2,0,0,0,12,0
2025-10-10 20:51:36.459856,NETWORK_CONNECTION,user_29,192.168.1.148,,python,0,0,387886,14,0
2025-10-10 20:55:36.459856,LOGOUT,user_100,192.168.1.207,,chrome,0,1770,0,12,0
2025-10-10 20:58:36.459856,LOGIN,user_10,192.168.1.93,,apache2,3,676,0,13,0
2025-10-10 21:08:36.459856,FILE_ACCESS,user_19,192.168.1.178,/tmp/,apache2,0,0,0,13,0
2025-10-10 21:13:36.459856,FILE_ACCESS,user_73,192.168.1.247,/home/user/documents/,apache2,0,0,0,12,0
2025-10-10 21:15:36.459856,LOGIN,user_10,192.168.1.49,,apache2,2,2946,0,16,0
2025-10-10 21:20:36.459856,NETWORK_CONNECTION,user_71,192.168.1.151,,chrome,0,0,482341,13,0
2025-10-10 21:25:36.459856,LOGOUT,user_19,192.168.1.56,,mysql,0,18,0,14,0
2025-10-10 21:27:36.459856,PROCESS_START,user_38,192.168.1.58,,mysql,0,0,0,16,0
2025-10-10 21:33:36.459856,REGISTRY_CHANGE,user_60,192.168.1.98,,chrome,0,0,0,16,0
2025-10-10 21:37:36.459856,FILE_ACCESS,user_90,192.168.1.165,/home/user/documents/,chrome,0,0,0,12,0
2025-10-10 21:43:36.459856,LOGOUT,user_8,192.168.1.201,,python,0,1147,0,14,0
2025-10-10 21:47:36.459856,PROCESS_START,user_17,192.168.1.24,,python,0,0,0,18,0
2025-10-10 21:50:36.459856,NETWORK_CONNECTION,user_91,192.168.1.224,,python,0,0,764876,18,0
2025-10-10 21:50:36.459856,PROCESS_START,user_89,192.168.1.177,,ssh,0,0,0,17,0
2025-10-10 21:51:36.459856,REGISTRY_CHANGE,user_12,192.168.1.81,,firefox,0,0,0,9,0
2025-10-10 21:53:36.459856,PROCESS_START,user_14,192.168.1.57,,mysql,0,0,0,10,0
2025-10-10 22:00:36.459856,NETWORK_CONNECTION,user_37,192.168.1.83,,python,0,0,548779,13,0
2025-10-10 22:11:36.459856,NETWORK_CONNECTION,user_95,192.168.1.69,,bash,0,0,154471,18,0
2025-10-10 22:16:36.459856,LOGIN,user_100,192.168.1.114,,apache2,4,1221,0,17,0
2025-10-10 22:17:36.459856,REGISTRY_CHANGE,user_91,192.168.1.236,,python,0,0,0,15,0
2025-10-10 22:19:36.459856,LOGOUT,user_81,192.168.1.41,,ssh,0,1586,0,14,0
2025-10-10 22:24:36.459856,NETWORK_CONNECTION,user_45,192.168.1.202,,bash,0,0,920513,18,0
2025-10-10 22:34:36.459856,REGISTRY_CHANGE,user_32,192.168.1.42,,python,0,0,0,8,0
2025-10-10 22:35:36.459856,FILE_ACCESS,user_79,192.168.1.79,/var/log/,chrome,0,0,0,14,0
2025-10-10 22:37:36.459856,FILE_ACCESS,user_49,192.168.1.208,/etc/,bash,0,0,0,16,0
2025-10-10 22:37:36.459856,REGISTRY_CHANGE,user_73,192.168.1.167,,apache2,0,0,0,17,0
2025-10-10 22:40:36.459856,NETWORK_CONNECTION,user_97,192.168.1.238,,bash,0,0,893148,8,0
2025-10-10 22:45:36.459856,PROCESS_START,user_50,192.168.1.64,,apache2,0,0,0,10,0
2025-10-10 22:57:36.459856,REGISTRY_CHANGE,user_84,192.168.1.70,,ssh,0,0,0,16,0
2025-10-10 22:58:36.459856,FILE_ACCESS,user_58,192.168.1.62,/home/user/documents/,mysql,0,0,0,10,0
2025-10-10 22:58:36.459856,NETWORK_CONNECTION,user_98,192.168.1.98,,apache2,0,0,924028,14,0
2025-10-10 23:07:36.459856,LOGOUT,user_50,192.168.1.84,,chrome,0,283,0,10,0
2025-10-10 23:11:36.459856,REGISTRY_CHANGE,user_8,192.168.1.216,,mysql,0,0,0,18,0
2025-10-10 23:15:36.459856,NETWORK_CONNECTION,user_30,192.168.1.130,,mysql,0,0,51815,13,0
2025-10-10 23:24:36.459856,PROCESS_START,user_38,192.168.1.46,,python,0,0,0,14,0
2025-10-10 23:26:36.459856,PROCESS_START,user_85,192.168.1.210,,chrome,0,0,0,8,0
2025-10-10 23:26:36.459856,REGISTRY_CHANGE,user_36,192.168.1.121,,python,0,0,0,3,1
2025-10-10 23:31:36.459856,LOGOUT,user_69,192.168.1.108,,chrome,0,855,0,9,0
2025-10-10 23:34:36.459856,PROCESS_START,user_28,192.168.1.40,,python,0,0,0,11,0
2025-10-10 23:37:36.459856,PROCESS_START,user_43,192.168.1.207,,mysql,0,0,0,12,0
2025-10-10 23:39:36.459856,PROCESS_START,user_82,192.168.1.27,,firefox,0,0,0,13,0
2025-10-10 23:46:36.459856,NETWORK_CONNECTION,user_47,192.168.1.120,,apache2,0,0,679758,13,0
2025-10-10 23:47:36.459856,FILE_ACCESS,user_5,192.168.1.91,/home/user/documents/,apache2,0,0,0,15,0
2025-10-10 23:51:36.459856,LOGIN,user_7,192.168.1.36,,mysql,3,851,0,11,0
2025-10-10 23:57:36.459856,LOGIN,user_71,192.168.1.183,,python,4,2276,0,13,0
2025-10-10 23:57:36.459856,REGISTRY_CHANGE,user_49,192.168.1.186,,mysql,0,0,0,13,0
2025-10-10 23:59:36.459856,LOGOUT,user_70,192.168.1.198,,mysql,0,3316,0,15,0
2025-10-10 23:59:36.459856,PROCESS_START,user_7,192.168.1.46,,python,0,0,0,15,0
2025-10-11 00:01:36.459856,LOGIN,user_35,192.168.1.202,,chrome,5,660,0,17,0
2025-10-11 00:01:36.459856,REGISTRY_CHANGE,user_49,192.168.1.32,,apache2,0,0,0,12,0
2025-10-11 00:02:36.459856,NETWORK_CONNECTION,user_70,192.168.1.41,,firefox,0,0,906092,8,0
2025-10-11 00:02:36.459856,REGISTRY_CHANGE,user_87,192.168.1.184,,python,0,0,0,13,0
2025-10-11 00:03:36.459856,PROCESS_START,user_1,192.168.1.1,,ssh,0,0,0,17,0
2025-10-11 00:06:36.459856,FILE_ACCESS,user_58,192.168.1.121,/home/user/documents/,apache2,0,0,0,3,1
2025-10-11 00:07:36.459856,LOGIN,user_67,192.168.1.192,,bash,2,2821,0,17,0
2025-10-11 00:15:36.459856,LOGOUT,user_5,192.168.1.214,,apache2,0,1795,0,9,0
2025-10-11 00:24:36.459856,PROCESS_START,user_23,192.168.1.233,,mysql,0,0,0,10,0
2025-10-11 00:29:36.459856,FILE_ACCESS,user_73,192.168.1.144,/tmp/,bash,0,0,0,10,0
2025-10-11 00:31:36.459856,REGISTRY_CHANGE,user_78,192.168.1.35,,ssh,0,0,0,16,0
2025-10-11 00:32:36.459856,LOGOUT,user_55,192.168.1.137,,apache2,0,38,0,18,0
2025-10-11 00:35:36.459856,LOGIN,user_3,192.168.1.199,,apache2,1,144,0,14,0
2025-10-11 00:44:36.459856,NETWORK_CONNECTION,user_91,192.168.1.102,,bash,0,0,404333,14,0
2025-10-11 00:47:36.459856,REGISTRY_CHANGE,user_90,192.168.1.244,,firefox,0,0,0,18,0
2025-10-11 00:50:36.459856,NETWORK_CONNECTION,user_5,192.168.1.34,,mysql,0,0,975423,17,0
2025-10-11 00:52:36.459856,REGISTRY_CHANGE,user_9,192.168.1.207,,ssh,0,0,0,15,0
2025-10-11 00:59:36.459856,LOGIN,user_96,192.168.1.216,,firefox,3,1279,0,13,0
2025-10-11 01:02:36.459856,LOGIN,user_16,192.168.1.36,,bash,1,2846,0,2,1
2025-10-11 01:20:36.459856,LOGOUT,user_80,192.168.1.90,,firefox,0,3177,0,11,0
2025-10-11 01:20:36.459856,NETWORK_CONNECTION,user_22,192.168.1.254,,mysql,0,0,80095,9,0
2025-10-11 01:22:36.459856,NETWORK_CONNECTION,user_25,192.168.1.165,,firefox,0,0,554835,18,0
2025-10-11 01:26:36.459856,PROCESS_START,user_47,192.168.1.243,,mysql,0,0,0,9,0
2025-10-11 01:39:36.459856,LOGIN,user_50,192.168.1.206,,chrome,5,3023,0,11,0
2025-10-11 01:39:36.459856,PROCESS_START,user_51,192.168.1.254,,python,0,0,0,14,0
2025-10-11 01:45:36.459856,FILE_ACCESS,user_37,192.168.1.224,/usr/bin/,chrome,0,0,0,17,0
2025-10-11 01:49:36.459856,FILE_ACCESS,user_16,192.168.1.120,/tmp/,chrome,0,0,0,10,0
2025-10-11 01:54:36.459856,LOGOUT,user_23,192.168.1.111,,chrome,0,1716,0,15,0
2025-10-11 01:57:36.459856,LOGIN,user_10,192.168.1.80,,ssh,4,1064,0,11,0
2025-10-11 01:59:36.459856,FILE_ACCESS,user_100,192.168.1.185,/home/user/documents/,chrome,0,0,0,12,0
2025-10-11 01:59:36.459856,PROCESS_START,user_67,192.168.1.23,,ssh,0,0,0,18,0
2025-10-11 01:59:36.459856,FILE_ACCESS,user_84,192.168.1.165,/var/log/,python,0,0,0,11,0
2025-10-11 02:09:36.459856,FILE_ACCESS,user_70,192.168.1.119,/etc/,ssh,0,0,0,14,0
2025-10-11 02:12:36.459856,NETWORK_CONNECTION,user_77,192.168.1.124,,chrome,0,0,739016,11,0
2025-10-11 02:24:36.459856,NETWORK_CONNECTION,user_33,192.168.1.139,,chrome,0,0,808021,8,0
2025-10-11 02:29:36.459856,NETWORK_CONNECTION,user_16,192.168.1.166,,bash,0,0,739777,15,0
2025-10-11 02:32:36.459856,LOGIN,user_25,192.168.1.106,,apache2,3,3353,0,12,0
2025-10-11 02:33:36.459856,PROCESS_START,user_94,192.168.1.58,,chrome,0,0,0,12,0
2025-10-11 02:34:36.459856,REGISTRY_CHANGE,user_26,192.168.1.86,,chrome,0,0,0,13,0
2025-10-11 02:40:36.459856,LOGOUT,user_20,192.168.1.196,,apache2,0,1524,0,18,0
2025-10-11 02:43:36.459856,NETWORK_CONNECTION,user_54,192.168.1.147,,firefox,0,0,658431,16,0
2025-10-11 02:44:36.459856,PROCESS_START,user_84,192.168.1.7,,ssh,0,0,0,9,0
2025-10-11 02:47:36.459856,NETWORK_CONNECTION,user_12,192.168.1.78,,chrome,0,0,708168,10,0
2025-10-11 02:52:36.459856,REGISTRY_CHANGE,user_42,192.168.1.131,,chrome,0,0,0,14,0
2025-10-11 02:57:36.459856,NETWORK_CONNECTION,user_66,192.168.1.122,,bash,0,0,857101,13,0
2025-10-11 03:02:36.459856,REGISTRY_CHANGE,user_23,192.168.1.156,,mysql,0,0,0,12,0
